Iteration,Step,Inverter,Other,Total
,Assoc,51,123,176
,CompAss,51,123,176
,Relev,51,123,176
,Subst,58,137,197
,Maj-2,58,137,197
,Dist-2,58,137,197
27,InvProp,58,137,197
,TrivRep,58,137,197
,Maj-1,58,137,197
,Dist-1,58,137,197
,Assoc,58,137,197
,CompAss,58,137,197
,Relev,58,137,197
,Subst,58,137,197
,Maj-2,58,137,197
,Dist-2,58,137,197
28,InvProp,58,137,197
,TrivRep,58,137,197
,Maj-1,58,137,197
,Dist-1,58,137,197
,Assoc,58,137,197
,CompAss,58,137,197
,Relev,58,137,197
,Subst,58,137,197
,Maj-2,58,137,197
,Dist-2,58,137,197
29,InvProp,58,137,197
,TrivRep,58,137,197
,Maj-1,58,137,197
,Dist-1,58,137,197
,Assoc,58,137,197
,CompAss,58,137,197
,Relev,58,137,197
,Subst,58,137,197
,Maj-2,58,137,197
,Dist-2,58,137,197
30,InvProp,58,137,197
,TrivRep,58,137,197
,Maj-1,58,137,197
,Dist-1,58,137,197
,Assoc,58,137,197
,CompAss,58,137,197
,Relev,58,137,197
,Subst,62,141,205
,Maj-2,62,141,205
,Dist-2,62,141,205
31,InvProp,62,141,205
,TrivRep,63,141,206
,Maj-1,63,141,206
,Dist-1,63,141,206
,Assoc,63,141,206
,CompAss,63,141,206
,Relev,63,141,206
,Subst,63,141,206
,Maj-2,63,141,206
,Dist-2,62,141,205
32,InvProp,62,141,205
,TrivRep,62,141,205
,Maj-1,62,141,205
,Dist-1,62,141,205
,Assoc,62,141,205
,CompAss,62,141,205
,Relev,62,141,205
,Subst,62,141,205
,Maj-2,62,141,205
,Dist-2,62,141,205
33,InvProp,62,141,205
,TrivRep,62,141,205
,Maj-1,62,141,205
,Dist-1,62,141,205
,Assoc,62,141,205
,CompAss,62,141,205
,Relev,62,141,205
,Subst,62,141,205
,Maj-2,62,141,205
,Dist-2,62,141,205
34,InvProp,62,141,205
,TrivRep,62,141,205
,Maj-1,62,141,205
,Dist-1,62,141,205
,Assoc,62,141,205
,CompAss,62,141,205
,Relev,63,141,206
,Subst,64,145,211
,Maj-2,64,145,211
,Dist-2,64,145,211
35,InvProp,64,145,211
,TrivRep,64,145,211
,Maj-1,64,145,211
,Dist-1,64,145,211
,Assoc,64,145,211
,CompAss,64,145,211
,Relev,65,145,212
,Subst,65,145,212
,Maj-2,65,145,212
,Dist-2,65,145,212
36,InvProp,65,145,212
,TrivRep,65,145,212
,Maj-1,65,145,212
,Dist-1,65,145,212
,Assoc,65,145,212
,CompAss,65,145,212
,Relev,66,145,213
,Subst,66,145,213
,Maj-2,66,145,213
,Dist-2,65,145,212
37,InvProp,65,145,212
,TrivRep,65,145,212
,Maj-1,65,145,212
,Dist-1,65,145,212
,Assoc,65,145,212
,CompAss,65,145,212
,Relev,67,145,214
,Subst,67,145,214
,Maj-2,67,145,214
,Dist-2,65,145,212
38,InvProp,65,145,212
,TrivRep,65,145,212
,Maj-1,65,145,212
,Dist-1,65,145,212
,Assoc,65,145,212
,CompAss,65,145,212
,Relev,65,145,212
,Subst,65,145,212
,Maj-2,65,145,212
,Dist-2,65,145,212
39,InvProp,65,145,212
,TrivRep,65,145,212
,Maj-1,65,145,212
,Dist-1,65,145,212
,Assoc,65,145,212
,CompAss,65,145,212
,Relev,65,145,212
,Subst,67,149,218
,Maj-2,67,149,218
,Dist-2,67,149,218
40,InvProp,67,149,218
,TrivRep,67,149,218
,Maj-1,67,149,218
,Dist-1,67,149,218
,Assoc,67,149,218
,CompAss,67,149,218
,Relev,67,149,218
,Subst,67,149,218
,Maj-2,67,149,218
,Dist-2,67,149,218
41,InvProp,67,149,218
,TrivRep,67,149,218
,Maj-1,67,149,218
,Dist-1,67,149,218
,Assoc,67,149,218
,CompAss,67,149,218
,Relev,67,149,218
,Subst,67,149,218
,Maj-2,67,149,218
,Dist-2,67,149,218
42,InvProp,67,149,218
,TrivRep,67,149,218
,Maj-1,67,149,218
,Dist-1,67,149,218
,Assoc,67,149,218
,CompAss,67,149,218
,Relev,67,149,218
,Subst,67,149,218
,Maj-2,67,149,218
,Dist-2,67,149,218
43,InvProp,67,149,218
,TrivRep,67,149,218
,Maj-1,67,149,218
,Dist-1,67,149,218
,Assoc,67,149,218
,CompAss,67,149,218
,Relev,67,149,218
,Subst,74,155,231
,Maj-2,74,155,231
,Dist-2,74,155,231
44,InvProp,74,155,231
,TrivRep,74,155,231
,Maj-1,74,155,231
,Dist-1,74,155,231
,Assoc,74,155,231
,CompAss,74,155,231
,Relev,76,155,233
,Subst,76,155,233
,Maj-2,76,155,233
,Dist-2,75,155,232
45,InvProp,75,155,232
,TrivRep,75,155,232
,Maj-1,75,155,232
,Dist-1,75,155,232
,Assoc,75,155,232
,CompAss,75,155,232
,Relev,75,155,232
,Subst,75,155,232
,Maj-2,75,155,232
,Dist-2,75,155,232
46,InvProp,75,155,232
,TrivRep,75,155,232
,Maj-1,75,155,232
,Dist-1,75,155,232
,Assoc,75,155,232
,CompAss,75,155,232
,Relev,75,155,232
,Subst,75,155,232
,Maj-2,75,155,232
,Dist-2,75,155,232
47,InvProp,75,155,232
,TrivRep,75,155,232
,Maj-1,75,155,232
,Dist-1,75,155,232
,Assoc,75,155,232
,CompAss,75,155,232
,Relev,75,155,232
,Subst,75,155,232
,Maj-2,75,155,232
,Dist-2,75,155,232
48,InvProp,75,155,232
,TrivRep,75,155,232
,Maj-1,75,155,232
,Dist-1,75,155,232
,Assoc,75,155,232
,CompAss,75,155,232
,Relev,75,155,232
,Subst,76,161,239
,Maj-2,76,161,239
,Dist-2,76,161,239
49,InvProp,76,161,239
,TrivRep,76,161,239
,Maj-1,76,161,239
,Dist-1,76,161,239
,Assoc,76,161,239
,CompAss,76,161,239
,Relev,76,161,239
,Subst,76,161,239
,Maj-2,76,161,239
,Dist-2,76,161,239
50,InvProp,76,161,239
,TrivRep,76,161,239
,Maj-1,76,161,239
,Dist-1,76,161,239
,Assoc,76,161,239
,CompAss,76,161,239
,Relev,77,161,240
,Subst,77,161,240
,Maj-2,77,161,240
,Dist-2,77,161,240
51,InvProp,77,161,240
,TrivRep,77,161,240
,Maj-1,77,161,240
,Dist-1,77,161,240
,Assoc,77,161,240
,CompAss,77,161,240
,Relev,78,161,241
,Subst,78,161,241
,Maj-2,78,161,241
,Dist-2,78,161,241
52,InvProp,78,161,241
,TrivRep,78,161,241
,Maj-1,78,161,241
,Dist-1,78,161,241
,Assoc,78,161,241
,CompAss,78,161,241
,Relev,79,161,242
,Subst,79,161,242
,Maj-2,79,161,242
,Dist-2,79,161,242
53,InvProp,79,161,242
,TrivRep,79,161,242
,Maj-1,79,161,242
,Dist-1,79,161,242
,Assoc,79,161,242
,CompAss,79,161,242
,Relev,79,161,242
,Subst,79,161,242
,Maj-2,79,161,242
,Dist-2,79,161,242
54,InvProp,79,161,242
,TrivRep,79,161,242
,Maj-1,79,161,242
,Dist-1,79,161,242
,Assoc,79,161,242
,CompAss,79,161,242
,Relev,79,161,242
,Subst,79,161,242
,Maj-2,79,161,242
,Dist-2,79,161,242
55,InvProp,79,161,242
,TrivRep,79,161,242
,Maj-1,79,161,242
,Dist-1,79,161,242
,Assoc,79,161,242
,CompAss,79,161,242
,Relev,80,161,243
,Subst,80,161,243
,Maj-2,80,161,243
,Dist-2,79,161,242
56,InvProp,79,161,242
,TrivRep,79,161,242
,Maj-1,79,161,242
,Dist-1,79,161,242
,Assoc,79,161,242
,CompAss,79,161,242
,Relev,79,161,242
,Subst,84,173,259
,Maj-2,84,173,259
,Dist-2,84,173,259
57,InvProp,84,173,259
,TrivRep,84,173,259
,Maj-1,84,173,259
,Dist-1,84,173,259
,Assoc,84,173,259
,CompAss,84,173,259
,Relev,84,173,259
,Subst,84,173,259
,Maj-2,84,173,259
,Dist-2,84,173,259
58,InvProp,84,173,259
,TrivRep,84,173,259
,Maj-1,84,173,259
,Dist-1,84,173,259
,Assoc,84,173,259
,CompAss,84,173,259
,Relev,87,173,262
,Subst,87,173,262
,Maj-2,87,173,262
,Dist-2,84,173,259
59,InvProp,84,173,259
,TrivRep,84,173,259
,Maj-1,84,173,259
,Dist-1,84,173,259
,Assoc,84,173,259
,CompAss,84,173,259
,Relev,84,173,259
,Subst,84,173,259
,Maj-2,84,173,259
,Dist-2,84,173,259
60,InvProp,84,173,259
,TrivRep,84,173,259
,Maj-1,84,173,259
,Dist-1,84,173,259
,Assoc,84,173,259
,CompAss,84,173,259
,Relev,84,173,259
,Subst,88,177,267
,Maj-2,88,177,267
,Dist-2,88,177,267
61,InvProp,88,177,267
,TrivRep,88,177,267
,Maj-1,88,177,267
,Dist-1,88,177,267
,Assoc,88,177,267
,CompAss,88,177,267
,Relev,88,177,267
,Subst,88,177,267
,Maj-2,88,177,267
,Dist-2,88,177,267
62,InvProp,88,177,267
,TrivRep,88,177,267
,Maj-1,88,177,267
,Dist-1,88,177,267
,Assoc,88,177,267
,CompAss,88,177,267
,Relev,89,177,268
,Subst,89,177,268
,Maj-2,89,177,268
,Dist-2,88,177,267
63,InvProp,88,177,267
,TrivRep,88,177,267
,Maj-1,88,177,267
,Dist-1,88,177,267
,Assoc,88,177,267
,CompAss,88,177,267
,Relev,89,177,268
,Subst,89,177,268
,Maj-2,89,177,268
,Dist-2,89,177,268
64,InvProp,89,177,268
,TrivRep,89,177,268
,Maj-1,89,177,268
,Dist-1,89,177,268
,Assoc,89,177,268
,CompAss,89,177,268
,Relev,89,177,268
,Subst,89,177,268
,Maj-2,89,177,268
,Dist-2,89,177,268
65,InvProp,89,177,268
,TrivRep,89,177,268
,Maj-1,89,177,268
,Dist-1,89,177,268
,Assoc,89,177,268
,CompAss,89,177,268
,Relev,89,177,268
,Subst,89,177,268
,Maj-2,89,177,268
,Dist-2,89,177,268
66,InvProp,89,177,268
,TrivRep,89,177,268
,Maj-1,89,177,268
,Dist-1,89,177,268
,Assoc,89,177,268
,CompAss,89,177,268
,Relev,89,177,268
,Subst,89,177,268
,Maj-2,89,177,268
,Dist-2,89,177,268
67,InvProp,89,177,268
,TrivRep,89,177,268
,Maj-1,89,177,268
,Dist-1,89,177,268
,Assoc,89,177,268
,CompAss,89,177,268
,Relev,89,177,268
,Subst,90,181,273
,Maj-2,90,179,271
,Dist-2,89,179,270
68,InvProp,89,179,270
,TrivRep,89,179,270
,Maj-1,89,179,270
,Dist-1,89,179,270
,Assoc,89,179,270
,CompAss,89,179,270
,Relev,89,179,270
,Subst,89,179,270
,Maj-2,89,179,270
,Dist-2,89,179,270
69,InvProp,89,179,270
,TrivRep,89,179,270
,Maj-1,89,179,270
,Dist-1,89,179,270
,Assoc,89,179,270
,CompAss,89,179,270
,Relev,89,179,270
,Subst,89,179,270
,Maj-2,89,179,270
,Dist-2,89,179,270
70,InvProp,89,179,270
,TrivRep,89,179,270
,Maj-1,89,179,270
,Dist-1,89,179,270
,Assoc,89,179,270
,CompAss,89,179,270
,Relev,89,179,270
,Subst,89,179,270
,Maj-2,89,179,270
,Dist-2,89,179,270
71,InvProp,89,179,270
,TrivRep,89,179,270
,Maj-1,89,179,270
,Dist-1,89,179,270
,Assoc,89,179,270
,CompAss,89,179,270
,Relev,89,179,270
,Subst,102,201,305
,Maj-2,102,201,305
,Dist-2,102,201,305
72,InvProp,102,201,305
,TrivRep,102,201,305
,Maj-1,102,201,305
,Dist-1,102,201,305
,Assoc,102,201,305
,CompAss,102,201,305
,Relev,103,201,306
,Subst,103,201,306
,Maj-2,103,201,306
,Dist-2,102,201,305
73,InvProp,102,201,305
,TrivRep,102,201,305
,Maj-1,102,201,305
,Dist-1,102,201,305
,Assoc,102,201,305
,CompAss,102,201,305
,Relev,102,201,305
,Subst,102,201,305
,Maj-2,102,201,305
,Dist-2,102,201,305
74,InvProp,102,201,305
,TrivRep,102,201,305
,Maj-1,102,201,305
,Dist-1,102,201,305
,Assoc,102,201,305
,CompAss,102,201,305
,Relev,103,201,306
,Subst,103,201,306
,Maj-2,103,201,306
,Dist-2,102,201,305
75,InvProp,102,201,305
,TrivRep,102,201,305
,Maj-1,102,201,305
,Dist-1,102,201,305
,Assoc,102,201,305
,CompAss,102,201,305
,Relev,103,201,306
,Subst,103,201,306
,Maj-2,103,201,306
,Dist-2,102,201,305
76,InvProp,102,201,305
,TrivRep,102,201,305
,Maj-1,102,201,305
,Dist-1,102,201,305
,Assoc,102,201,305
,CompAss,102,201,305
,Relev,103,201,306
,Subst,102,205,309
,Maj-2,102,203,307
,Dist-2,102,203,307
77,InvProp,102,203,307
,TrivRep,102,203,307
,Maj-1,102,203,307
,Dist-1,102,203,307
,Assoc,102,203,307
,CompAss,102,203,307
,Relev,105,203,310
,Subst,105,203,310
,Maj-2,105,203,310
,Dist-2,102,203,307
78,InvProp,102,203,307
,TrivRep,102,203,307
,Maj-1,102,203,307
,Dist-1,102,203,307
,Assoc,102,203,307
,CompAss,102,203,307
,Relev,102,203,307
,Subst,102,203,307
,Maj-2,102,203,307
,Dist-2,102,203,307
79,InvProp,102,203,307
,TrivRep,102,203,307
,Maj-1,102,203,307
,Dist-1,102,203,307
,Assoc,102,203,307
,CompAss,102,203,307
,Relev,102,203,307
,Subst,102,203,307
,Maj-2,102,203,307
,Dist-2,102,203,307
80,InvProp,102,203,307
,TrivRep,102,203,307
,Maj-1,102,203,307
,Dist-1,102,203,307
,Assoc,102,203,307
,CompAss,102,203,307
,Relev,103,203,308
,Subst,110,211,323
,Maj-2,110,211,323
,Dist-2,110,211,323
81,InvProp,110,211,323
,TrivRep,110,211,323
,Maj-1,110,211,323
,Dist-1,110,211,323
,Assoc,110,211,323
,CompAss,110,211,323
,Relev,110,211,323
,Subst,110,211,323
,Maj-2,110,211,323
,Dist-2,110,211,323
82,InvProp,110,211,323
,TrivRep,110,211,323
,Maj-1,110,211,323
,Dist-1,110,211,323
,Assoc,110,211,323
,CompAss,110,211,323
,Relev,110,211,323
,Subst,110,211,323
,Maj-2,110,211,323
,Dist-2,110,211,323
83,InvProp,110,211,323
,TrivRep,110,211,323
,Maj-1,110,211,323
,Dist-1,110,211,323
,Assoc,110,211,323
,CompAss,110,211,323
,Relev,111,211,324
,Subst,111,211,324
,Maj-2,111,211,324
,Dist-2,110,211,323
84,InvProp,110,211,323
,TrivRep,110,211,323
,Maj-1,110,211,323
,Dist-1,110,211,323
,Assoc,110,211,323
,CompAss,110,211,323
,Relev,110,211,323
,Subst,115,217,334
,Maj-2,115,216,333
,Dist-2,115,216,333
85,InvProp,115,216,333
,TrivRep,115,216,333
,Maj-1,115,216,333
,Dist-1,115,216,333
,Assoc,115,216,333
,CompAss,115,216,333
,Relev,115,216,333
,Subst,115,216,333
,Maj-2,115,216,333
,Dist-2,114,216,332
86,InvProp,114,216,332
,TrivRep,114,216,332
,Maj-1,114,216,332
,Dist-1,114,216,332
,Assoc,114,216,332
,CompAss,114,216,332
,Relev,114,216,332
,Subst,114,216,332
,Maj-2,114,216,332
,Dist-2,114,216,332
87,InvProp,114,216,332
,TrivRep,114,216,332
,Maj-1,114,216,332
,Dist-1,114,216,332
,Assoc,114,216,332
,CompAss,114,216,332
,Relev,114,216,332
,Subst,114,216,332
,Maj-2,114,216,332
,Dist-2,114,216,332
88,InvProp,114,216,332
,TrivRep,114,216,332
,Maj-1,114,216,332
,Dist-1,114,216,332
,Assoc,114,216,332
,CompAss,114,216,332
,Relev,114,216,332
,Subst,114,216,332
,Maj-2,114,216,332
,Dist-2,114,216,332
89,InvProp,114,216,332
,TrivRep,114,216,332
,Maj-1,114,216,332
,Dist-1,114,216,332
,Assoc,114,216,332
,CompAss,114,216,332
,Relev,114,216,332
,Subst,118,222,342
,Maj-2,118,222,342
,Dist-2,118,222,342
90,InvProp,118,222,342
,TrivRep,118,222,342
,Maj-1,118,222,342
,Dist-1,118,222,342
,Assoc,118,222,342
,CompAss,118,222,342
,Relev,118,222,342
,Subst,118,222,342
,Maj-2,118,222,342
,Dist-2,118,222,342
91,InvProp,118,222,342
,TrivRep,118,222,342
,Maj-1,118,222,342
,Dist-1,118,222,342
,Assoc,118,222,342
,CompAss,118,222,342
,Relev,118,222,342
,Subst,118,222,342
,Maj-2,118,222,342
,Dist-2,118,222,342
92,InvProp,118,222,342
,TrivRep,118,222,342
,Maj-1,118,222,342
,Dist-1,118,222,342
,Assoc,118,222,342
,CompAss,118,222,342
,Relev,118,222,342
,Subst,118,222,342
,Maj-2,118,222,342
,Dist-2,118,222,342
93,InvProp,118,222,342
,TrivRep,118,222,342
,Maj-1,118,222,342
,Dist-1,118,222,342
,Assoc,118,222,342
,CompAss,118,222,342
,Relev,118,222,342
,Subst,120,228,350
,Maj-2,120,228,350
,Dist-2,120,228,350
94,InvProp,120,228,350
,TrivRep,120,228,350
,Maj-1,120,228,350
,Dist-1,120,228,350
,Assoc,120,228,350
,CompAss,120,228,350
,Relev,120,228,350
,Subst,120,228,350
,Maj-2,120,228,350
,Dist-2,120,228,350
95,InvProp,120,228,350
,TrivRep,120,228,350
,Maj-1,120,228,350
,Dist-1,120,228,350
,Assoc,120,228,350
,CompAss,120,228,350
,Relev,121,228,351
,Subst,121,228,351
,Maj-2,121,228,351
,Dist-2,120,228,350
96,InvProp,120,228,350
,TrivRep,120,228,350
,Maj-1,120,228,350
,Dist-1,120,228,350
,Assoc,120,228,350
,CompAss,120,228,350
,Relev,120,228,350
,Subst,120,228,350
,Maj-2,120,228,350
,Dist-2,120,228,350
97,InvProp,120,228,350
,TrivRep,120,228,350
,Maj-1,120,228,350
,Dist-1,120,228,350
,Assoc,120,228,350
,CompAss,120,228,350
,Relev,121,228,351
,Subst,129,234,365
,Maj-2,129,234,365
,Dist-2,129,234,365
98,InvProp,129,234,365
,TrivRep,130,234,366
,Maj-1,130,234,366
,Dist-1,130,234,366
,Assoc,130,234,366
,CompAss,130,234,366
,Relev,130,234,366
,Subst,130,234,366
,Maj-2,130,234,366
,Dist-2,129,234,365
99,InvProp,129,234,365
,TrivRep,129,234,365
,Maj-1,129,234,365
,Dist-1,129,234,365
,Assoc,129,234,365
,CompAss,129,234,365
,Relev,129,234,365
,Subst,129,234,365
,Maj-2,129,234,365
,Dist-2,129,234,365
100,InvProp,129,234,365
,TrivRep,129,234,365
,Maj-1,129,234,365
,Dist-1,129,234,365
,Assoc,129,234,365
,CompAss,129,234,365
,Relev,129,234,365
,Subst,129,234,365
,Maj-2,129,234,365
,Dist-2,129,234,365
